cr51e_property,cr51e_unit,cr51e_squarefeet,cr51e_period,cr51e_bedrooms,cr51e_program,cr51e_contractnumber,cr51e_marketrent,cr51e_grossrent,cr51e_contractrent,cr51e_rdbasicrent,cr51e_subsidy,cr51e_tenantrent,cr51e_utilityallowance,cr51e_optionalcharges,cr51e_ttp,cr51e_utilityreimbursement
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-3C ,1034,As of Date: 12/31/2020,3,Tax Credit,,1740,1839,0,0,0,1740,99,0,1839,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-4A ,751,As of Date: 12/31/2020,2,Tax Credit,,1511,1587,0,0,0,1511,76,0,1587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-4B ,1025,As of Date: 12/31/2020,3,Tax Credit,,1740,1835,0,0,0,1740,95,0,1835,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-4C ,1025,As of Date: 12/31/2020,3,Tax Credit,,1224,1837,0,0,1170,570,97,0,667,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-5A ,793,As of Date: 12/31/2020,2,Tax Credit,,870,970.75,0,0,0,891.75,79,0,970.75,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-5B ,1050,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,120,1104,95,0,1199,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-5C ,1025,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-6A ,751,As of Date: 12/31/2020,2,,,870,896.3,0,0,0,896.3,76,0,0,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-6B ,1034,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-6C ,1034,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-7A ,751,As of Date: 12/31/2020,2,Tax Credit,,1511,1587,0,0,0,1511,76,0,1587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-7B ,1025,As of Date: 12/31/2020,3,Tax Credit,,1000,1095,0,0,0,1000,95,0,1095,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-7C ,1059,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-8A ,793,As of Date: 12/31/2020,2,Tax Credit,,676,771.9,0,0,0,692.9,79,0,771.9,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-8B ,1034,As of Date: 12/31/2020,3,Tax Credit,,1224,1323,0,0,0,1224,99,0,1323,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",1875-COM,8197,As of Date: 12/31/2020,0,,,6830.83,0,0,0,0,0,0,0,0,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1A   ,614,As of Date: 12/31/2020,1,Tax Credit,,1254,1326,0,0,0,1254,72,0,1326,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1B   ,814,As of Date: 12/31/2020,2,,,1065,0,0,0,0,0,76,0,0,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1C   ,0,As of Date: 12/31/2020,2,Tax Credit,,1446,1522,0,0,1122,324,76,0,400,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-1D   ,793,As of Date: 12/31/2020,2,Tax Credit,,1446,1522,0,0,1025,421,76,0,497,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2A   ,1034,As of Date: 12/31/2020,3,Tax Credit,,1861,1956,0,0,1277,584,95,0,679,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2B   ,458,As of Date: 12/31/2020,0,Tax Credit,,519,587,0,0,0,519,68,0,587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2C   ,422,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2D   ,585,As of Date: 12/31/2020,1,Tax Credit,,720,792,0,0,0,720,72,0,792,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2E   ,1025,As of Date: 12/31/2020,3,Tax Credit,,1740,1835,0,0,1471,269,95,0,364,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2F   ,608,As of Date: 12/31/2020,1,Tax Credit,,882,954,0,0,0,882,72,0,954,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2G   ,793,As of Date: 12/31/2020,2,Tax Credit,,1446,1522,0,0,972,474,76,0,550,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-2H   ,431,As of Date: 12/31/2020,0,,,822,0,0,0,0,0,68,0,0,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3A   ,1034,As of Date: 12/31/2020,3,Tax Credit,,775,872,0,0,0,775,97,0,872,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3B   ,431,As of Date: 12/31/2020,0,Tax Credit,,822,890,0,0,0,822,68,0,890,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3C   ,458,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3D   ,608,As of Date: 12/31/2020,1,Tax Credit,,882,954,0,0,0,882,72,0,954,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3E   ,1025,As of Date: 12/31/2020,3,Tax Credit,,1000,1095,0,0,0,1000,95,0,1095,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3F   ,615,As of Date: 12/31/2020,1,Tax Credit,,1223,1295,0,0,779,444,72,0,516,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3G   ,751,As of Date: 12/31/2020,2,Tax Credit,,1511,1141,0,0,0,1065,76,0,1141,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-3H   ,422,As of Date: 12/31/2020,0,Tax Credit,,519,587,0,0,0,519,68,0,587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4A   ,1034,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4B   ,431,As of Date: 12/31/2020,0,Tax Credit,,822,890,0,0,0,822,68,0,890,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4C   ,458,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4D   ,608,As of Date: 12/31/2020,1,Tax Credit,,882,954,0,0,0,882,72,0,954,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4E   ,1025,As of Date: 12/31/2020,3,Tax Credit,,1861,1956,0,0,1670,191,95,0,286,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4F   ,585,As of Date: 12/31/2020,1,Tax Credit,,558,630,0,0,92.4,465.6,72,0,537.6,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4G   ,751,As of Date: 12/31/2020,2,Tax Credit,,1065,1141,0,0,0,1065,76,0,1141,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-4H   ,431,As of Date: 12/31/2020,0,,,996,0,0,0,0,0,68,0,0,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5A   ,1025,As of Date: 12/31/2020,3,Tax Credit,,1000,1097,0,0,0,1000,97,0,1097,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5B   ,458,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5C   ,422,As of Date: 12/31/2020,0,Tax Credit,,519,587,0,0,0,519,68,0,587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5D   ,596,As of Date: 12/31/2020,1,Tax Credit,,558,630,0,0,0,558,72,0,630,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5E   ,1034,As of Date: 12/31/2020,3,Tax Credit,,1224,1319,0,0,0,1224,95,0,1319,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5F   ,585,As of Date: 12/31/2020,1,Tax Credit,,558,630,0,0,0,558,72,0,630,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5G   ,793,As of Date: 12/31/2020,2,Tax Credit,,676,801.9,0,0,0,692.9,109,0,801.9,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-5H   ,458,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6A   ,1034,As of Date: 12/31/2020,2,Tax Credit,,1861,1956,0,0,1516,345,95,0,440,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6B   ,458,As of Date: 12/31/2020,0,Tax Credit,,670,738,0,0,0,670,68,0,738,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6C   ,422,As of Date: 12/31/2020,0,Tax Credit,,519,587,0,0,0,519,68,0,587,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6D   ,585,As of Date: 12/31/2020,1,Tax Credit,,558,649.37,0,0,0,566.37,83,0,649.37,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6E   ,1025,As of Date: 12/31/2020,3,Tax Credit,,1740,1835,0,0,1255,485,95,0,580,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6F   ,608,As of Date: 12/31/2020,1,Tax Credit,,882,957,0,0,0,882,75,0,957,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6G   ,751,As of Date: 12/31/2020,2,Tax Credit,,1511,1587,0,0,1304,207,76,0,283,0
"Our Lady of Lourdes Apartments, LLC (ourlady)",21-6H   ,431,As of Date: 12/31/2020,0,Tax Credit,,822,890,0,0,0,822,68,0,890,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-1A  ,1300,As of Date: 12/31/2020,3,,,1099.65,163,0,0,0,163,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-2A  ,574,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-2B  ,574,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),128-3A  ,1300,As of Date: 12/31/2020,4,,,1126.32,128,0,0,0,128,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-1A  ,1129,As of Date: 12/31/2020,3,,,1059.29,1200.87,0,0,0,1200.87,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-2A  ,574,As of Date: 12/31/2020,1,,,556.2,556.2,0,0,0,556.2,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-2B  ,748,As of Date: 12/31/2020,2,,,741.6,211,0,0,0,211,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),135-3A  ,574,As of Date: 12/31/2020,2,,,902.2,261,0,0,0,261,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-1A ,910,As of Date: 12/31/2020,3,,,937.7,370,0,0,0,370,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-2A ,569,As of Date: 12/31/2020,1,,,567.32,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-2B ,569,As of Date: 12/31/2020,1,,,556.2,616.69,0,0,0,616.69,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-3A ,569,As of Date: 12/31/2020,1,,,520.5,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1424-3B ,569,As of Date: 12/31/2020,1,,,581.5,606.41,0,0,0,606.41,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-1A ,683,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-1B ,686,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-2A ,766,As of Date: 12/31/2020,2,,,747.79,757.14,0,0,0,757.14,0,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-2B ,749,As of Date: 12/31/2020,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-3A ,766,As of Date: 12/31/2020,2,,,741.6,775.34,0,0,0,775.34,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),1516-3B ,749,As of Date: 12/31/2020,2,,,721.76,800.25,0,0,0,800.25,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-1A  ,554,As of Date: 12/31/2020,1,,,150,150,0,0,0,150,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-1B  ,557,As of Date: 12/31/2020,0,,,520.5,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-2A  ,688,As of Date: 12/31/2020,1,,,621.71,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-2B  ,854,As of Date: 12/31/2020,2,,,777.99,833.71,0,0,0,833.71,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),181-3A  ,873,As of Date: 12/31/2020,2,,,721.76,756.54,0,0,0,756.54,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-1A  ,831,As of Date: 12/31/2020,3,,,972.48,658,0,0,0,658,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-2A  ,652,As of Date: 12/31/2020,1,,,530.91,165,0,0,0,165,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-2B  ,852,As of Date: 12/31/2020,2,,,728.97,197,0,0,0,197,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),194-3A  ,827,As of Date: 12/31/2020,2,,,756.43,783.09,0,0,0,783.09,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-1A  ,567,As of Date: 12/31/2020,1,,,621.71,656.49,0,0,0,656.49,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-1B  ,567,As of Date: 12/31/2020,1,,,520.5,184,0,0,0,184,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-2A  ,567,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-2B  ,720,As of Date: 12/31/2020,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),238-3A  ,572,As of Date: 12/31/2020,2,,,756.43,822.24,0,0,0,822.24,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-1A  ,549,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-1B  ,554,As of Date: 12/31/2020,1,,,520,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-2A  ,688,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-2B  ,838,As of Date: 12/31/2020,2,,,756.43,775.34,0,0,0,775.34,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),245-3A  ,872,As of Date: 12/31/2020,2,,,756.43,832.52,0,0,0,832.52,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-1A  ,597,As of Date: 12/31/2020,1,,,297.64,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-1B  ,597,As of Date: 12/31/2020,1,,,556.2,186,0,0,0,186,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-2A  ,597,As of Date: 12/31/2020,1,,,556.2,596.04,0,0,0,596.04,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-2B  ,597,As of Date: 12/31/2020,1,,,572.04,592.2,0,0,0,592.2,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-3A  ,597,As of Date: 12/31/2020,1,,,520.5,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),318-3B  ,597,As of Date: 12/31/2020,1,,,520.5,534.91,0,0,0,534.91,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-1A  ,644,As of Date: 12/31/2020,1,,,541.32,588.79,0,0,0,588.79,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-1B  ,623,As of Date: 12/31/2020,1,,,541.32,541.32,0,0,0,541.32,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-2A  ,699,As of Date: 12/31/2020,1,,,556.2,577.23,0,0,0,577.23,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-2B  ,678,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-3A  ,767,As of Date: 12/31/2020,1,,,762.74,288,0,0,0,288,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),320-3B  ,603,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-1A  ,558,As of Date: 12/31/2020,1,,,567.32,616.69,0,0,0,616.69,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-1B  ,561,As of Date: 12/31/2020,1,,,520,585.5,0,0,0,585.5,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-2A  ,692,As of Date: 12/31/2020,1,,,567.32,600.66,0,0,0,600.66,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-2B  ,843,As of Date: 12/31/2020,0,,,707.88,781.55,0,0,0,781.55,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),432-3A  ,874,As of Date: 12/31/2020,2,,,741.6,838.7,0,0,0,838.7,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-1A  ,560,As of Date: 12/31/2020,1,,,541.32,580.09,0,0,0,580.09,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-1B  ,558,As of Date: 12/31/2020,1,,,556.2,154,0,0,0,154,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-2A  ,695,As of Date: 12/31/2020,1,,,556.42,604.83,0,0,0,604.83,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-2B  ,836,As of Date: 12/31/2020,0,,,756.43,828.79,0,0,0,828.79,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),434-3A  ,879,As of Date: 12/31/2020,2,,,714.95,714.95,0,0,0,714.95,0,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-1A  ,599,As of Date: 12/31/2020,1,,,541.32,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-1B  ,597,As of Date: 12/31/2020,1,,,541.32,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-2A  ,646,As of Date: 12/31/2020,1,,,560.83,625.29,0,0,0,625.29,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-2B  ,649,As of Date: 12/31/2020,1,,,534.3,592.41,0,0,0,592.41,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-3A  ,714,As of Date: 12/31/2020,2,,,741.6,794.72,0,0,0,794.72,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),647-3B  ,572,As of Date: 12/31/2020,1,,,0,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-1    ,1300,As of Date: 12/31/2020,3,,,920.24,986.16,0,0,0,986.16,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-2    ,1300,As of Date: 12/31/2020,3,,,867.5,1016.03,0,0,0,1016.03,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),76-3    ,1300,As of Date: 12/31/2020,3,,,972.48,1042.15,0,0,0,1042.15,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-1A  ,618,As of Date: 12/31/2020,1,,,703.92,0,0,0,0,0,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-1B  ,621,As of Date: 12/31/2020,1,,,567.32,211,0,0,0,211,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-2A  ,670,As of Date: 12/31/2020,1,,,541.32,571.6,0,0,0,571.6,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-2B  ,674,As of Date: 12/31/2020,1,,,556.2,587.32,0,0,0,587.32,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-3A  ,725,As of Date: 12/31/2020,2,,,756.43,822.24,0,0,0,822.24,60,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),763-3B  ,598,As of Date: 12/31/2020,1,,,621.71,689.31,0,0,0,689.31,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-1    ,1300,As of Date: 12/31/2020,3,,,945.55,830,0,0,0,830,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-2    ,1300,As of Date: 12/31/2020,3,,,902.2,978.88,0,0,0,978.88,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),85-3    ,1300,As of Date: 12/31/2020,3,,,920.24,1025.88,0,0,0,1025.88,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-2A   ,989,As of Date: 12/31/2020,3,,,909.66,1043.63,0,0,0,1043.63,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-2B   ,1102,As of Date: 12/31/2020,3,,,929.44,1023.4,0,0,0,1023.4,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3A   ,989,As of Date: 12/31/2020,3,,,972.48,1042.14,0,0,0,1042.14,73,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3B   ,546,As of Date: 12/31/2020,1,,,556.2,178,0,0,0,178,59,0,0,0
Ridgewood Bushwick Homesteading Assistance HDFC (rbha),99-3C   ,547,As of Date: 12/31/2020,1,,,556.2,0,0,0,0,0,59,0,0,0
"Renaissance Estates Apartments, L.P (renest)",1K      ,765,As of Date: 12/31/2020,1,Tax Credit,,883,974,0,0,0,917,57,0,974,0
"Renaissance Estates Apartments, L.P (renest)",1L      ,755,As of Date: 12/31/2020,2,Tax Credit,,1531,1592,0,0,942,592,58,0,650,0
"Renaissance Estates Apartments, L.P (renest)",1M      ,785,As of Date: 12/31/2020,2,Tax Credit,,1218.15,1186.54,0,0,928.54,200,58,0,258,0
"Renaissance Estates Apartments, L.P (renest)",2A      ,1185,As of Date: 12/31/2020,3,Tax Credit,,893.37,1047.75,0,0,0,973.75,74,0,1047.75,0
"Renaissance Estates Apartments, L.P (renest)",2B      ,650,As of Date: 12/31/2020,1,Tax Credit,,159,1169,0,0,926,186,57,0,243,0
"Renaissance Estates Apartments, L.P (renest)",2C      ,650,As of Date: 12/31/2020,1,Tax Credit,,826.2,883.2,0,0,0,826.2,57,0,883.2,0
"Renaissance Estates Apartments, L.P (renest)",2D      ,640,As of Date: 12/31/2020,1,Tax Credit,,207,1035.18,0,0,798.18,180,57,0,237,0
"Renaissance Estates Apartments, L.P (renest)",2E      ,628,As of Date: 12/31/2020,1,Tax Credit,,759.74,1502.66,0,0,311.13,1119.53,72,0,1191.53,0
"Renaissance Estates Apartments, L.P (renest)",2F      ,1170,As of Date: 12/31/2020,3,Tax Credit,,1039.69,1198.95,0,0,557.95,567,74,0,641,0
"Renaissance Estates Apartments, L.P (renest)",2G      ,772,As of Date: 12/31/2020,2,Tax Credit,,1147.73,1276.23,0,0,968.23,250,58,0,308,0
"Renaissance Estates Apartments, L.P (renest)",2H      ,772,As of Date: 12/31/2020,2,Tax Credit,,650.47,766.99,0,0,0,708.99,58,0,766.99,0
"Renaissance Estates Apartments, L.P (renest)",2I      ,772,As of Date: 12/31/2020,2,Tax Credit,,599.52,798.89,0,0,0,740.89,58,0,798.89,0
"Renaissance Estates Apartments, L.P (renest)",2J      ,772,As of Date: 12/31/2020,2,Tax Credit,,599.52,798.89,0,0,0,740.89,58,0,798.89,0
"Renaissance Estates Apartments, L.P (renest)",2K      ,890,As of Date: 12/31/2020,2,Tax Credit,,650.47,817.4,0,0,0,759.4,58,0,817.4,0
"Renaissance Estates Apartments, L.P (renest)",2L      ,755,As of Date: 12/31/2020,2,Tax Credit,,935.85,1038.8,0,0,0,980.8,58,0,1038.8,0
"Renaissance Estates Apartments, L.P (renest)",2M      ,785,As of Date: 12/31/2020,2,Tax Credit,,898.49,1045.48,0,0,0,987.48,58,0,1045.48,0
"Renaissance Estates Apartments, L.P (renest)",3A      ,1185,As of Date: 12/31/2020,3,Tax Credit,,726.5,981.71,0,0,0,907.71,74,0,981.71,0
"Renaissance Estates Apartments, L.P (renest)",3B      ,650,As of Date: 12/31/2020,1,Tax Credit,,582.08,667.04,0,0,0,610.04,57,0,667.04,0
"Renaissance Estates Apartments, L.P (renest)",3C      ,650,As of Date: 12/31/2020,1,Tax Credit,,512.01,640.18,0,0,0,583.18,57,0,640.18,0
"Renaissance Estates Apartments, L.P (renest)",3D      ,640,As of Date: 12/31/2020,1,Tax Credit,,666,826.64,0,0,0,769.64,57,0,826.64,0
"Renaissance Estates Apartments, L.P (renest)",3E      ,628,As of Date: 12/31/2020,1,Tax Credit,,1112.05,1169.05,0,0,932.05,180,57,0,237,0
"Renaissance Estates Apartments, L.P (renest)",3F      ,1170,As of Date: 12/31/2020,3,Tax Credit,,1348.54,1497.45,0,0,0,1382.45,115,0,1497.45,0
"Renaissance Estates Apartments, L.P (renest)",3G      ,772,As of Date: 12/31/2020,2,Tax Credit,,740.89,852.41,0,0,0,759.41,93,0,852.41,0
"Renaissance Estates Apartments, L.P (renest)",3H      ,772,As of Date: 12/31/2020,2,Tax Credit,,650.47,932.13,0,0,127,712.13,93,0,805.13,0
"Renaissance Estates Apartments, L.P (renest)",3I      ,772,As of Date: 12/31/2020,2,Tax Credit,,650.47,769.48,0,0,0,676.48,93,0,769.48,0
"Renaissance Estates Apartments, L.P (renest)",3J      ,772,As of Date: 12/31/2020,2,Tax Credit,,793.65,1158.04,0,0,0,1085.04,73,0,1158.04,0
"Renaissance Estates Apartments, L.P (renest)",3K      ,890,As of Date: 12/31/2020,2,Tax Credit,,650.47,801.27,0,0,0,728.27,73,0,801.27,0
"Renaissance Estates Apartments, L.P (renest)",3L      ,755,As of Date: 12/31/2020,2,Tax Credit,,650.47,784.37,0,0,0,726.37,58,0,784.37,0
"Renaissance Estates Apartments, L.P (renest)",3M      ,785,As of Date: 12/31/2020,2,Tax Credit,,892.66,950.66,0,0,0,892.66,58,0,950.66,0
