latitude,longitude,n_units
33.88807678,-91.50547028,60
35.50471497,-92.0269928,24
36.25152969,-93.09145355,2
35.15598297,-92.74330139,46
35.26359177,-93.11331177,32
34.97772217,-92.02199554,24
34.31910324,-91.84227753,20
35.61209488,-91.25841522,24
33.79637909,-93.38401031,24
35.01256561,-92.80039215,20
34.28991699,-91.33374023,8
36.29492569,-91.04454803,12
35.07074738,-92.47065735,144
35.33619308,-94.18139648,18
36.15259933,-90.33930206,12
35.01098633,-90.78322601,24
36.37766266,-90.19490051,24
36.07714081,-90.96639252,24
35.61209106,-91.258461,32
33.52972412,-91.43693542,32
36.33833313,-94.15084076,108
35.06679535,-92.44200134,132
35.23694992,-91.73046112,108
33.73225021,-92.62479401,24
33.21419525,-91.79480743,25
35.12901688,-93.92300415,28
33.35801315,-93.57662964,24
34.97383881,-91.51351929,24
33.68393707,-94.13576508,24
35.67767334,-90.51264191,24
33.79128265,-93.3822403,24
34.90379333,-91.2016449,32
34.22218323,-92.00564575,20
36.34814453,-94.12181091,120
33.59912491,-92.840271,48
36.22269821,-93.10430145,50
35.90924072,-92.63244629,26
35.23783112,-91.7312851,108
34.98752213,-93.2947998,24
35.80146027,-90.6998291,144
36.17043686,-94.14374542,80
36.12886047,-94.12186432,22
36.06428146,-90.95153809,39
36.19623566,-94.14292908,28
35.07026672,-92.46749878,132
35.22739792,-90.79327393,8
33.53454971,-92.46743011,25
36.2507019,-93.1135788,16
35.00905228,-92.80378723,24
33.35806274,-93.57662964,24
36.37051392,-91.52516174,25
35.51139832,-90.14789581,24
35.42951965,-94.31009674,29
35.31634521,-94.42501831,10
34.33488464,-93.54443359,24
36.05641174,-90.97962952,25
36.29001999,-92.48390961,28
33.63419342,-91.79193878,26
36.36094666,-94.15514374,156
34.78369522,-91.46530151,24
36.09107208,-94.17301941,80
35.42951965,-94.31009674,30
35.63815689,-94.16621399,24
36.03982544,-94.24526978,36
33.36243057,-93.50025177,1
33.35310364,-93.30045319,3
33.34002686,-93.29737854,24
34.59131622,-92.56851196,180
34.36320114,-92.79915619,18
35.80154037,-90.69818878,120
35.46048737,-94.32601166,38
35.60051727,-92.4624176,41
35.46884537,-94.38528442,10
35.0655098,-94.24801636,16
34.21622086,-92.00572205,31
35.4437561,-93.3887558,24
35.38287354,-94.38536072,144
36.37134552,-94.19276428,62
35.26787186,-93.1577301,144
36.31433487,-91.4723587,32
36.3595047,-94.14324951,180
35.4025383,-94.38349915,50
36.17232513,-94.15962982,144
36.16934586,-94.14627838,120
35.44280624,-93.76553345,22
36.41897964,-90.90517426,24
36.09939575,-94.16134644,132
36.09938812,-94.16197205,132
36.09385681,-93.73877716,28
36.33735657,-94.14822388,24
34.03796387,-94.36422729,24
36.35934448,-94.20590973,14
36.30655289,-94.12916565,48
35.33969879,-94.30460358,27
34.42713165,-91.70836639,16
34.35704422,-91.795784,8
35.2821312,-91.36018372,24
35.83466339,-92.55612946,24
33.32659912,-91.28904724,32
33.93814087,-91.84954834,23
36.1567955,-94.14216614,240
36.26977921,-90.28918457,24
33.09543228,-93.65849304,25
36.30751801,-94.12922668,6
36.12456131,-94.11952972,48
36.12437439,-94.11912537,36
35.27571869,-90.47684479,24
34.45979309,-93.69010925,20
36.35934448,-94.20590973,14
34.28045654,-91.34387207,32
36.00807953,-93.18558502,24
36.00807953,-93.18558502,23
33.53362656,-91.43514252,40
36.37683105,-93.5788269,12
36.33441544,-92.37151337,36
35.31634521,-94.42501831,60
33.62028885,-91.39514923,24
35.91110611,-92.65897369,31
35.45597076,-94.36514282,72
36.08868408,-94.17311859,60
36.38796616,-91.83603668,28
35.01408005,-90.77248383,32
34.75728607,-92.43781281,176
34.89441681,-94.09899139,36
33.70072174,-91.44668579,12
34.7304039,-92.27345276,45
35.45597076,-94.36514282,80
35.28039169,-91.36414337,24
36.35928345,-94.20487213,20
34.45744324,-92.53299713,10
35.43351746,-93.6619339,21
34.74078369,-92.2652359,22
34.66626358,-92.34469604,52
34.7423172,-92.26622772,88
34.73858643,-92.37255096,156
36.32410049,-90.85179901,16
33.81492233,-92.39846802,24
34.60194778,-91.19564819,24
35.53211594,-90.4122467,20
36.25350571,-93.10135651,28
36.04153061,-94.17712402,56
33.62278366,-91.80070496,24
36.16279984,-94.48310089,20
36.17746735,-94.5281601,85
36.17825317,-94.55315399,40
36.16279984,-94.48310089,20
36.25350571,-93.10135651,28
36.35255814,-94.18312836,120
35.9479599,-94.41409302,22
36.35255814,-94.18312836,120
35.20057297,-90.20561218,108
33.0985527,-93.65812683,20
34.76361465,-92.2855835,40
36.08417511,-93.73960876,36
36.05994797,-94.19012451,112
34.07552719,-93.69155121,24
36.36000443,-93.56716156,24
34.53635788,-90.58919525,20
35.42437363,-94.31452179,20
33.63003159,-91.77841949,24
34.73688889,-92.31936646,50
36.35978317,-94.20504761,11
36.26298904,-94.48709106,28
35.94454193,-91.5533371,20
35.91131973,-89.91727448,16
36.41023636,-94.45985413,25
34.65419006,-92.43229675,168
33.62329865,-92.06085968,24
34.51240158,-90.60600281,20
36.05967712,-94.19235992,112
34.83404541,-92.18768311,216
34.65290833,-92.43157196,168
34.51240158,-90.60600281,20
34.07552719,-93.69155121,24
34.75788879,-92.40811157,204
34.78038406,-90.78465271,24
34.14238739,-93.06434631,21
33.87450027,-91.52140045,20
35.09894562,-92.44574738,50
35.20057297,-90.20561218,36
34.50849915,-90.6187973,20
34.50707626,-93.04981995,64
35.0932045,-92.40158844,40
34.95333862,-90.46419525,21
34.74013519,-92.32640076,140
34.61438751,-92.50028229,20
34.11455917,-93.05872345,25
35.71480179,-91.21148682,24
34.72969055,-92.27389526,22
34.63021088,-92.22351074,25
34.83404541,-92.18768311,216
35.09835052,-92.43791962,50
34.45902252,-93.13318634,56
34.19686508,-91.95096588,33
34.11260223,-93.06331635,25
35.47868729,-94.21027374,26
35.77539825,-91.15779877,10
35.15850067,-90.18900299,24
34.66209412,-92.35364532,184
36.33724594,-94.19407654,40
35.40478134,-94.36873627,23
35.15493393,-90.15462494,263
33.80723572,-93.371521,12
33.25099182,-92.66674042,64
35.91131973,-89.91727448,18
35.14010239,-90.14915466,56
34.51240158,-90.60600281,20
34.51240158,-90.60600281,20
34.11455917,-93.05872345,25
35.32535172,-91.56239319,22
36.32600021,-92.36342621,30
33.35454559,-93.22631836,19
33.62091827,-92.08891296,32
34.84869766,-92.18986511,65
36.25231552,-93.09998322,32
33.46759796,-94.03791046,144
34.81503677,-92.49415588,128
36.17921829,-94.17473602,108
35.31433487,-94.41325378,84
36.05118179,-94.1513443,51
34.86503601,-92.12184143,56
34.50593567,-93.0537262,38
34.74785233,-92.26977539,145
34.69250488,-92.33123016,107
35.42661285,-91.45588684,20
35.91610336,-92.63674164,25
34.94570541,-92.02275848,24
35.04103088,-90.77342224,64
34.85251617,-92.1026535,88
35.83380127,-92.55555725,21
34.69935608,-91.30610657,25
34.70542145,-92.25189972,52
35.62306213,-91.26020813,42
34.76629639,-90.76900482,80
33.47075653,-94.02644348,36
33.61923599,-91.39569855,24
36.45969772,-93.19174194,12
36.37138367,-94.20445251,13
34.87611771,-92.09940338,63
35.13903427,-90.19153595,38
34.60742569,-92.26766205,96
34.66888046,-92.34172821,239
36.04880142,-93.19360352,22
34.69250488,-92.33123016,98
36.17906952,-94.17473602,84
34.9455986,-92.02211761,59
34.75971985,-92.26901245,31
35.889431,-90.15911102,21
33.25099182,-92.66674042,64
36.25336838,-93.10118103,22
33.59817123,-92.85436249,32
35.80184937,-90.67717743,132
34.73513412,-92.27140808,41
35.48951721,-93.84661102,24
34.95127869,-92.0536499,128
33.61923599,-91.39569855,24
34.75971985,-92.26901245,56
33.37913513,-93.57611847,24
34.22222137,-91.98249054,70
34.3276329,-93.54415894,15
35.45983505,-93.52372742,44
35.08748245,-92.43110657,116
35.13207245,-90.80474091,20
34.53698349,-90.65454865,20
35.12690735,-90.20146179,51
35.14419937,-90.14944458,51
35.23852921,-92.93614197,25
36.18830109,-94.51589966,25
33.6235466,-91.79729462,32
34.65498352,-92.35159302,200
36.33805084,-94.19405365,45
33.63623047,-91.80603027,64
36.33937836,-92.40209961,32
35.93835831,-91.55175781,20
33.90940857,-93.14579773,21
36.18999481,-94.12953949,63
34.7742424,-91.75111389,24
35.9076767,-89.91436768,19
36.08135986,-94.2047348,72
34.8135643,-92.27439117,120
34.73899078,-92.32746124,101
36.33644485,-93.43617249,21
34.87897491,-92.3923111,120
36.2908287,-92.47868347,40
36.22318649,-93.09342957,10
35.14810944,-90.13246155,24
34.11297607,-94.02109528,17
33.37913513,-93.57611847,24
34.3276329,-93.54415894,15
36.34970093,-94.21482849,190
36.33805084,-94.19405365,45
34.80419922,-92.26228333,240
34.96866226,-90.90428162,18
35.30758667,-94.39965057,128
36.12472916,-92.13393402,29
34.59039688,-92.53462982,160
35.04102707,-90.77361298,68
34.85479355,-92.09786224,116
35.08805466,-92.42802429,40
36.25914764,-93.11758423,64
36.26133728,-94.14113617,25
36.20848465,-92.28645325,24
35.07678604,-92.40518188,168
36.33913422,-92.40198517,36
34.76997757,-92.31115723,72
36.26134109,-94.14111328,40
34.80419922,-92.26228333,240
34.42587662,-93.10185242,96
34.75690079,-92.39871216,258
34.06883621,-91.70188141,16
35.2374649,-92.40177155,40
36.35113144,-94.19981384,240
35.13346863,-90.19384003,120
34.28137589,-91.33985901,20
34.81496429,-92.27037048,120
34.73838806,-92.29172516,43
34.97319412,-92.02280426,144
36.34970093,-94.21482849,190
33.71799469,-94.39910126,24
34.81496429,-92.27037048,120
35.13346863,-90.19384003,120
33.71799469,-94.39910126,24
36.25196075,-93.1417923,44
33.25099182,-92.66674042,19
36.23212051,-94.12371063,184
34.66493225,-92.42250824,122
33.46759796,-94.03791046,72
33.32344437,-91.28908539,44
35.1410408,-90.15794373,66
34.77783203,-90.78404999,34
36.32600021,-92.36342621,52
33.33208084,-91.28163147,23
36.33684158,-92.37825775,46
33.26514053,-93.21730804,64
33.43023682,-94.0127182,64
34.68059921,-92.36158752,112
36.36634827,-93.57756042,12
35.49386597,-94.22827911,56
36.03727341,-94.16629028,128
33.79627609,-93.37952423,12
35.6918869,-90.00125885,25
34.78621674,-92.19813538,172
34.8483963,-92.19207764,160
36.28141022,-92.51789856,16
35.0188179,-90.79873657,45
35.94454193,-91.5533371,20
35.06990051,-92.44190979,40
34.7806015,-91.57504272,12
34.78302765,-92.2935791,55
34.5057869,-93.05376434,32
34.94782639,-90.46903229,25
34.73899078,-92.32746124,60
34.18361282,-92.00302124,72
33.94157028,-91.85151672,24
35.85784912,-90.69465637,48
34.78493881,-92.2938385,64
35.22384262,-91.72221375,64
35.13904572,-90.18881226,64
35.14821625,-92.74331665,30
34.29914856,-92.39504242,24
34.71285629,-92.25540924,52
36.29180527,-92.478508,32
36.05559921,-94.15914917,14
36.38993073,-93.59640503,38
35.02741623,-90.78987885,32
36.05011368,-94.15034485,10
35.12690735,-90.20146179,60
35.86455917,-90.70257568,48
35.95159531,-94.41134644,32
34.15545273,-92.02419281,40
33.89615631,-91.49307251,24
34.75215149,-92.34235382,132
35.22384262,-91.72221375,64
35.13904572,-90.18881226,64
34.75215149,-92.34235382,132
33.65933609,-93.59848785,40
33.42879868,-94.01236725,48
33.42464066,-94.03775787,40
34.73657227,-92.25623322,100
34.72106171,-92.3795929,100
36.22803879,-91.6027298,21
35.07772446,-91.87711334,24
34.1242218,-93.08663177,72
34.72137833,-92.39225006,144
36.23847198,-91.60679626,25
35.41953278,-94.38720703,56
35.13904572,-90.18881226,64
33.95568085,-92.19275665,41
36.29001999,-92.48390961,17
35.37241364,-90.25850677,25
36.40452957,-93.74776459,25
35.13938141,-90.18689728,60
34.4858017,-91.56109619,40
35.41890717,-94.40163422,33
35.09993744,-92.39985657,48
35.13938141,-90.18689728,60
36.24979019,-93.1138382,46
33.52972412,-91.43693542,33
36.33309937,-93.44413757,26
34.52934647,-93.04782867,71
36.3502121,-92.38594818,45
36.05023575,-94.15341949,42
35.41147614,-94.39759827,50
33.54629517,-92.84403229,51
35.85784912,-90.69465637,48
36.0994873,-94.16404724,54
35.85500336,-90.69471741,48
36.34957886,-92.35992432,48
34.73503113,-92.27063751,34
35.08977127,-92.43118286,56
35.09306717,-92.40193939,102
34.70040131,-92.34265137,155
36.35322571,-94.1300354,152
35.09306717,-92.40193939,102
35.2947731,-93.70306396,33
34.81496429,-92.27037048,36
35.2868576,-91.35397339,24
35.1274147,-90.20329285,27
33.13733673,-91.26317596,33
35.23736191,-91.67018127,25
33.42880249,-94.00566864,48
36.33901978,-92.39982605,42
35.1274147,-90.20289612,40
35.22384262,-91.72221375,48
35.40903473,-94.37571716,56
34.44668579,-93.0732193,48
33.19599915,-92.69059753,48
33.87733841,-91.46813202,40
35.45673752,-93.48847198,40
35.69182587,-90.00125885,18
34.04025269,-94.34133148,29
33.1366806,-91.26135254,24
34.76941681,-92.35255432,72
35.1274147,-90.20329285,27
34.44668579,-93.0732193,48
34.69012833,-92.33184052,224
35.87009811,-92.11898804,32
34.51289368,-93.03136444,32
33.88266754,-91.47206879,24
36.38042831,-94.19217682,20
35.4574585,-93.49047089,48
34.76941681,-92.35255432,72
33.40065384,-94.02407074,50
34.69012833,-92.33184052,224
35.5011673,-94.2232666,25
34.72050476,-92.27226257,60
33.40065384,-94.02407074,50
36.00528336,-93.19445038,30
35.09956741,-92.39938354,48
34.66683197,-92.31520844,100
35.09956741,-92.39938354,48
36.00528336,-93.19445038,24
33.4288063,-94.00605774,48
35.49019241,-94.21002197,24
35.09992218,-92.39956665,48
35.85432434,-90.68432617,32
35.02700043,-90.86849976,50
34.86125946,-92.40550232,104
34.15542603,-92.02419281,40
35.43635941,-94.33405304,42
35.49740982,-92.02175903,48
35.16286469,-92.75741577,33
35.58229828,-90.03179932,15
34.76941681,-92.35255432,126
36.3867569,-92.58335114,27
34.72232056,-92.2729187,60
35.41147614,-94.39759827,65
35.09992218,-92.39956665,48
35.08977127,-92.43118286,56
35.16286469,-92.75741577,33
34.15542603,-92.02419281,40
34.51095581,-91.55788422,60
34.63471222,-92.501297,52
34.63328171,-92.50176239,52
33.62368393,-92.06965637,40
36.00807953,-93.18558502,24
35.2374649,-92.40177155,30
34.84221268,-92.38595581,48
33.62877655,-91.78994751,32
34.49110031,-91.57289886,48
34.54510117,-90.67289734,29
33.87768173,-91.46748352,33
36.33175278,-94.4484787,24
35.1537323,-90.15557861,80
35.86445236,-92.1253891,39
35.01425171,-90.79019165,44
35.85790253,-90.70048523,48
34.77576065,-90.7822876,29
35.85790253,-90.70048523,48
34.78158188,-92.28463745,51
34.57768631,-94.23175049,30
36.24509048,-93.09925079,57
34.85352325,-92.08913422,44
34.66472244,-92.38137817,48
34.60419846,-92.37169647,48
34.84221268,-92.38595581,48
34.7998085,-92.26190948,64
34.79953766,-92.26222229,120
34.66444016,-92.38114929,51
34.98059082,-92.02170563,36
34.70672226,-92.21322632,34
34.85352325,-92.08913422,44
35.2732048,-90.46383667,33
34.74208069,-92.26950836,109
35.87304306,-92.12281799,48
34.63471222,-92.501297,52
34.50707626,-93.04981995,64
34.77576065,-90.7822876,27
36.08146667,-90.49949646,32
34.84221268,-92.38595581,48
36.33175278,-94.4484787,24
35.41329956,-94.39319611,37
34.57768631,-94.23175049,30
34.78327942,-92.29149628,38
34.72848129,-92.3889389,52
34.72848129,-92.3889389,52
36.24260712,-91.61040497,45
34.84217834,-92.38595581,48
35.41890717,-94.40163422,25
34.84235764,-92.38226318,51
35.13207245,-90.80474091,20
34.65457153,-92.34801483,64
36.2926712,-92.47954559,36
35.45673752,-93.48847198,25
34.70608902,-92.25527191,40
34.66393661,-92.38230896,50
35.03071213,-90.79885864,41
34.95171738,-90.4681015,33
35.32651138,-94.30410004,41
35.13153458,-93.92246246,49
36.25257492,-90.98156738,24
33.42724991,-94.01402283,51
34.84237671,-92.3839798,51
35.45744324,-93.49047089,48
35.20459366,-90.79236603,37
35.41329956,-94.39319611,37
34.78511047,-92.29436493,48
33.65819168,-93.5753479,48
33.19599915,-92.69059753,48
36.12826538,-92.12805176,27
34.77938843,-90.78427887,42
34.84206772,-92.38542938,48
34.8416748,-92.1362915,55
35.32651138,-94.30410004,48
35.13153458,-93.92246246,50
35.14809418,-90.13243866,128
34.77938843,-90.78427887,41
35.03071213,-90.79885864,41
35.2262001,-90.81150055,37
34.95171738,-90.4681015,32
34.73810196,-92.36923981,106
35.84999466,-90.68948364,31
36.36101151,-94.20082092,24
35.45597076,-94.36514282,54
35.81504822,-90.68696594,70
34.52968979,-93.04776001,71
34.61318207,-92.50197601,44
35.14810944,-90.13246155,64
35.14810944,-90.13246155,64
34.56083679,-90.65917969,64
36.10258865,-92.96582031,26
34.61109924,-92.49992371,41
34.5972023,-91.19903564,24
35.4076004,-94.3839035,57
34.5201149,-90.59185791,40
34.59886551,-91.19826508,25
35.28503036,-93.16651154,37
35.86270905,-92.12210083,34
36.05092621,-94.14978027,47
35.13936996,-90.18958282,57
33.42804337,-94.01239777,48
34.12267685,-93.08782959,25
36.03982544,-94.24526978,36
35.29602432,-93.16711426,30
34.20370102,-91.99819946,65
34.59886551,-91.19826508,24
36.24260712,-91.61040497,45
34.52968979,-93.04776001,71
36.10258865,-92.96582031,26
35.89361954,-89.91784668,36
35.21920013,-91.80169678,48
35.14729691,-90.13130188,56
35.26866913,-93.10912323,41
35.13938141,-90.18689728,51
33.19599915,-92.69059753,51
34.74198151,-92.27007294,130
35.89361954,-89.91784668,36
35.09960938,-92.39992523,51
34.77300262,-90.78482819,56
36.28031921,-92.58757782,48
33.4250145,-94.03739166,47
36.25343323,-93.10157776,40
33.25735474,-93.23557281,40
33.12037659,-91.25635529,50
33.65539932,-92.03269958,36
35.49567795,-93.82472229,45
34.77300262,-90.78482819,56
33.4250145,-94.03739166,47
36.25343323,-93.10157776,40
35.21920013,-91.80169678,52
33.61061859,-91.38871002,36
33.65539932,-92.03269958,36
33.61061859,-91.38871002,36
33.57805634,-92.85350037,33
34.12406158,-93.07359314,50
33.66523743,-93.56455994,48
34.76265335,-90.75366211,36
34.94665146,-90.47181702,21
35.14010239,-90.14915466,64
36.3417511,-94.14039612,70
35.02565765,-90.7995224,48
35.49380112,-93.51679993,48
36.41017914,-90.5843277,29
35.43725204,-94.31335449,41
36.08502197,-93.73278046,25
35.84870911,-90.69364166,49
35.84902191,-90.69359589,64
34.52349854,-90.64659882,47
34.9550209,-90.46203613,21
35.84902191,-90.69359589,49
35.84902191,-90.69359589,64
34.79264832,-91.8996048,24
34.12406158,-93.07359314,50
34.94665146,-90.47181702,20
35.09961319,-92.40003204,40
36.28388214,-92.51164246,25
36.19900131,-90.94280243,32
